Field (Oe)	Voltage (V)	Current (A)	Resistance (Ohm)	Real Voltage (mV)
7.0353000E+3	-6.0010900E-1	-3.2007900E-5	1.6324778E+4	9324.778
6.8420000E+3	-6.0010900E-1	-3.2005400E-5	1.6326242E+4
6.6421000E+3	-6.0010800E-1	-3.2001400E-5	1.6328555E+4
6.4386000E+3	-6.0011300E-1	-3.1999600E-5	1.6329766E+4
6.2320000E+3	-6.0010900E-1	-3.1995500E-5	1.6332044E+4
6.0216000E+3	-6.0011100E-1	-3.1995000E-5	1.6332399E+4
5.8113000E+3	-6.0011100E-1	-3.1995100E-5	1.6332341E+4
5.6022000E+3	-6.0010900E-1	-3.1988800E-5	1.6335972E+4
5.3891000E+3	-6.0010900E-1	-3.1990300E-5	1.6335093E+4
5.1759000E+3	-6.0010900E-1	-3.1987000E-5	1.6337028E+4
4.9622000E+3	-6.0011100E-1	-3.1983800E-5	1.6338968E+4
4.7473000E+3	-6.0011200E-1	-3.1981500E-5	1.6340348E+4
4.5319000E+3	-6.0010900E-1	-3.1974900E-5	1.6344128E+4
4.3164000E+3	-6.0011300E-1	-3.1969600E-5	1.6347364E+4
4.0994000E+3	-6.0011400E-1	-3.1962800E-5	1.6351389E+4
3.8839000E+3	-6.0011200E-1	-3.1952600E-5	1.6357320E+4
3.6659000E+3	-6.0011500E-1	-3.1947500E-5	1.6360412E+4
3.4471000E+3	-6.0011200E-1	-3.1933100E-5	1.6368789E+4
3.2283000E+3	-6.0011500E-1	-3.1914500E-5	1.6379835E+4
3.0070000E+3	-6.0011600E-1	-3.1888400E-5	1.6395257E+4
2.7854000E+3	-6.0011400E-1	-3.1852100E-5	1.6416642E+4
2.5616000E+3	-6.0011300E-1	-3.1803200E-5	1.6445579E+4
2.3404000E+3	-6.0011400E-1	-3.1719900E-5	1.6495164E+4
2.1133000E+3	-6.0011300E-1	-3.1591400E-5	1.6572088E+4
1.8895500E+3	-6.0011300E-1	-3.1430400E-5	1.6669394E+4
1.6622800E+3	-6.0011100E-1	-3.1245600E-5	1.6782256E+4
1.4348200E+3	-6.0011200E-1	-3.1048400E-5	1.6904275E+4
1.2060000E+3	-6.0011100E-1	-3.0848900E-5	1.7029238E+4
9.7511000E+2	-6.0011200E-1	-3.0641800E-5	1.7160750E+4
7.8916000E+2	-6.0011000E-1	-3.0478700E-5	1.7265488E+4
6.0538000E+2	-6.0011300E-1	-3.0314600E-5	1.7372171E+4
4.2028000E+2	-6.0011300E-1	-3.0155600E-5	1.7476549E+4
2.3295000E+2	-6.0011000E-1	-2.9995400E-5	1.7582734E+4
1.8345400E+2	-6.0010800E-1	-2.9950300E-5	1.7612794E+4
1.3716100E+2	-6.0010900E-1	-2.9910400E-5	1.7639556E+4
9.1365000E+1	-6.0010200E-1	-2.9867800E-5	1.7667938E+4
4.5965000E+1	-6.0010700E-1	-2.9822500E-5	1.7698626E+4
3.4887000E+1	-6.0010900E-1	-2.9817400E-5	1.7702134E+4
2.5288000E+1	-6.0010700E-1	-2.9809500E-5	1.7707401E+4
1.5834600E+1	-6.0011000E-1	-2.9800400E-5	1.7713649E+4
1.1810000E+1	-6.0010600E-1	-2.9796400E-5	1.7716218E+4
7.9927000E+0	-6.0010800E-1	-2.9804400E-5	1.7710879E+4
4.2113000E+0	-6.0011300E-1	-2.9792200E-5	1.7719293E+4
4.7295000E-1	-6.0010600E-1	-2.9786500E-5	1.7722912E+4
-3.3162000E+0	-6.0011200E-1	-2.9782900E-5	1.7725549E+4
-5.2391000E+0	-6.0010700E-1	-2.9782600E-5	1.7725584E+4
-8.9326000E+0	-6.0011000E-1	-2.9781400E-5	1.7726497E+4
-1.2701600E+1	-6.0011000E-1	-2.9779700E-5	1.7727647E+4
-1.6460800E+1	-6.0011000E-1	-2.9780900E-5	1.7726835E+4
-2.0200700E+1	-6.0010400E-1	-2.9787400E-5	1.7722236E+4
