Field (Oe)	Voltage (V)	Current (A)	Resistance (Ohm)	Real Voltage (mV)
3.9613000E+3	-5.0012200E-1	-4.5489300E-5	8.2432778E+3	4243.2778
3.8863000E+3	-5.0012300E-1	-4.5485600E-5	8.2441941E+3
3.7280000E+3	-5.0012100E-1	-4.5481600E-5	8.2451171E+3
3.5679000E+3	-5.0012600E-1	-4.5476500E-5	8.2464602E+3
3.4035000E+3	-5.0012400E-1	-4.5470700E-5	8.2478190E+3
3.2394000E+3	-5.0012500E-1	-4.5460600E-5	8.2502846E+3
3.0717000E+3	-5.0012400E-1	-4.5450000E-5	8.2528284E+3
2.9020000E+3	-5.0012300E-1	-4.5436800E-5	8.2560031E+3
2.7316000E+3	-5.0012500E-1	-4.5424700E-5	8.2589792E+3
2.5596000E+3	-5.0012200E-1	-4.5405300E-5	8.2636172E+3
2.3877000E+3	-5.0012400E-1	-4.5384400E-5	8.2687337E+3
2.2109000E+3	-5.0012800E-1	-4.5358300E-5	8.2751628E+3
2.0359000E+3	-5.0012700E-1	-4.5320800E-5	8.2842642E+3
1.8598400E+3	-5.0012800E-1	-4.5262800E-5	8.2984269E+3
1.6804900E+3	-5.0012600E-1	-4.5172000E-5	8.3205930E+3
1.5030800E+3	-5.0012500E-1	-4.5021500E-5	8.3575815E+3
1.3212700E+3	-5.0012500E-1	-4.4774400E-5	8.4188873E+3
1.1420600E+3	-5.0012500E-1	-4.4445300E-5	8.5015959E+3
9.6029000E+2	-5.0012500E-1	-4.4073100E-5	8.5966247E+3
8.6858000E+2	-5.0012200E-1	-4.3872800E-5	8.6483636E+3
7.7721000E+2	-5.0012600E-1	-4.3661000E-5	8.7037537E+3
6.8789000E+2	-5.0012700E-1	-4.3449400E-5	8.7595617E+3
5.9649000E+2	-5.0012700E-1	-4.3216000E-5	8.8217277E+3
5.0531000E+2	-5.0012500E-1	-4.2978100E-5	8.8857406E+3
4.1386000E+2	-5.0012700E-1	-4.2730100E-5	8.9533255E+3
3.2273000E+2	-5.0012800E-1	-4.2460600E-5	9.0276371E+3
2.2956000E+2	-5.0012600E-1	-4.2171400E-5	9.1083644E+3
1.3863900E+2	-5.0012600E-1	-4.1852200E-5	9.1988139E+3
9.3139000E+1	-5.0012500E-1	-4.1688800E-5	9.2456274E+3
4.8288000E+1	-5.0012600E-1	-4.1523500E-5	9.2934086E+3
3.8133000E+1	-5.0012600E-1	-4.1487200E-5	9.3039471E+3
2.8888000E+1	-5.0012600E-1	-4.1452500E-5	9.3140383E+3
1.9953000E+1	-5.0012700E-1	-4.1415900E-5	9.3247245E+3
1.5759700E+1	-5.0012700E-1	-4.1402300E-5	9.3286912E+3
1.2077100E+1	-5.0012600E-1	-4.1394600E-5	9.3309141E+3
8.3319000E+0	-5.0012800E-1	-4.1384900E-5	9.3337942E+3
4.6364000E+0	-5.0012700E-1	-4.1375900E-5	9.3363987E+3
9.1655000E-1	-5.0012400E-1	-4.1366400E-5	9.3391021E+3
-9.5047000E-1	-5.0012300E-1	-4.1365300E-5	9.3393994E+3
-4.6510000E+0	-5.0012400E-1	-4.1365500E-5	9.3393652E+3
-8.3671000E+0	-5.0012200E-1	-4.1368900E-5	9.3383231E+3
-1.2102500E+1	-5.0012000E-1	-4.1371800E-5	9.3374274E+3
-1.5786600E+1	-5.0012100E-1	-4.1397100E-5	9.3300636E+3
